date,code,market_cap,next_ret,benchmark_ret,is_st,listed_days,tradable,amount
2017-07-31,sh.600711,1199138.9,0.013732834,0.022531422,0,4590,1,963223.23
2017-07-31,sh.600712,485287.93,0.01010101,0.022531422,0,4590,1,107678.04
2017-07-31,sh.600713,631787.62,0.0042613636,0.022531422,0,4590,1,37465.153
2017-07-31,sh.600714,382698.09,-0.063253012,0.022531422,0,4590,1,212554.95
2017-07-31,sh.600715,,0,0.022531422,0,4590,0,
2017-07-31,sh.600716,474582.72,0.017751479,0.022531422,0,4590,1,29661.57
2017-07-31,sh.600717,2049917.4,-0.0098039216,0.022531422,0,4590,1,144963.58
2017-07-31,sh.600718,1938145.3,0.08659397,0.022531422,0,4590,1,134057.68
2017-07-31,sh.600719,293334.71,0.064827586,0.022531422,0,4590,1,24914.614
2017-07-31,sh.600720,760764.48,0.10204082,0.022531422,0,4590,1,452875.32
2017-07-31,sh.600721,548529.36,0.049635036,0.022531422,0,4590,1,37919.896
2017-07-31,sh.600722,642902.09,0.098412698,0.022531422,0,4590,1,91096.15
2017-07-31,sh.600724,686489.51,0.010526316,0.022531422,0,4590,1,16480.189
2017-07-31,sh.600725,,0,0.022531422,1,4590,0,
2017-07-31,sh.600726,914503.95,-0.03655914,0.022531422,0,4590,1,54195.039
2017-07-31,sh.600727,370992.84,0.10217597,0.022531422,0,4590,1,131556.41
2017-07-31,sh.600728,1373407.8,0.23981374,0.022531422,0,4590,1,118078.42
2017-07-31,sh.600729,1098846.4,-0.017723446,0.022531422,0,4590,1,199777.2
2017-07-31,sh.600730,466391.52,0.081761006,0.022531422,0,4590,1,57163.083
2017-07-31,sh.600731,266760.99,0.034355828,0.022531422,0,4590,1,40350.877
2017-07-31,sh.600732,276311.13,0.13085622,0.022531422,1,4590,1,30892.173
2017-07-31,sh.600733,,0,0.022531422,1,4590,0,
2017-07-31,sh.600734,717043.18,0,0.022531422,0,4590,1,59114.349
2017-07-31,sh.600735,520749.33,-0.10902527,0.022531422,0,4590,1,441067.3
2017-07-31,sh.600736,840782.22,0.024147727,0.022531422,0,4590,1,24096.762
2017-07-31,sh.600737,2004683,0.020470829,0.022531422,0,4590,1,211888.39
2017-07-31,sh.600738,648403.02,0.096618357,0.022531422,0,4590,1,38362.054
2017-07-31,sh.600739,2912567.5,-0.017857143,0.022531422,0,4590,1,471865.77
2017-07-31,sh.600740,703678.3,0.2078346,0.022531422,0,4590,1,1139830.6
2017-07-31,sh.600741,6731065.7,-0.016861827,0.022531422,0,4590,1,327001.7
2017-07-31,sh.600742,832979.15,0.053326562,0.022531422,0,4590,1,126159.57
2017-07-31,sh.600743,971285.76,0.04589372,0.022531422,1,4590,1,72485.902
2017-07-31,sh.600744,908373.38,-0.0058823529,0.022531422,0,4590,1,96698.623
2017-07-31,sh.600745,1471448.1,-0.016024253,0.022531422,1,4590,1,143501.05
2017-07-31,sh.600746,349320.46,0.11140351,0.022531422,0,4590,1,92556.503
2017-07-31,sh.600748,1313328.8,-0.0014044944,0.022531422,0,4590,1,43067.462
2017-07-31,sh.600749,315860.34,0.13712575,0.022531422,0,4590,1,14442.8
2017-07-31,sh.600750,932400,-0.0074002574,0.022531422,0,4590,1,71093.041
2017-07-31,sh.600751,1820784.1,-0.0031847134,0.022531422,0,4590,1,96360.137
2017-07-31,sh.600753,304256,0.10517459,0.022531422,1,4590,1,17326.405
2017-07-31,sh.600754,2864230,0.00033444816,0.022531422,0,4590,1,153807.32
2017-07-31,sh.600755,1936349.7,0.030094583,0.022531422,0,4590,1,2535321
2017-07-31,sh.600756,616435.83,0.04679285,0.022531422,0,4590,1,146328.25
2017-07-31,sh.600757,910237.7,0.045333333,0.022531422,1,4590,1,71980.546
2017-07-31,sh.600758,1427270.4,-0.12779851,0.022531422,0,4590,1,586104.17
2017-07-31,sh.600759,1122699.7,0.050403226,0.022531422,0,4590,1,177395.57
2017-07-31,sh.600760,984804.81,0.082661996,0.022531422,0,4590,1,265202.49
2017-07-31,sh.600761,834183.76,-0.051464064,0.022531422,0,4590,1,66143.717
2017-07-31,sh.600763,748694.4,-0.0045049964,0.022531422,0,4590,1,43338.243
2017-07-31,sh.600764,1084142.3,0.12408759,0.022531422,0,4590,1,233188.29
2017-07-31,sh.600765,1090760.5,0.039229672,0.022531422,0,4590,1,157301.81
2017-07-31,sh.600768,204900.71,0.062010444,0.022531422,0,4590,1,17593.692
2017-07-31,sh.600769,309731.17,0.030266344,0.022531422,0,4590,1,12375.221
2017-07-31,sh.600770,932100,0.062761506,0.022531422,0,4590,1,41823.908
2017-07-31,sh.600771,1314633.4,-0.0064464142,0.022531422,0,4590,1,87473.099
2017-07-31,sh.600773,915163.15,0.006374502,0.022531422,0,4590,1,262955.87
2017-07-31,sh.600774,290144.29,0.06377858,0.022531422,0,4590,1,11234.361
2017-07-31,sh.600775,929373.78,0.027531957,0.022531422,0,4590,1,73923.808
2017-07-31,sh.600776,816400.04,0.076923077,0.022531422,0,4590,1,23911.018
2017-07-31,sh.600777,1567828.6,0.025839793,0.022531422,0,4590,1,118905.43
2017-07-31,sh.600778,232995.53,-0.0053475936,0.022531422,0,4590,1,14103.555
2017-07-31,sh.600779,1676200.3,0.00080278077,0.022531422,0,4590,1,1041312.2
2017-07-31,sh.600780,645480.92,-0.012433393,0.022531422,0,4590,1,20799.78
2017-07-31,sh.600782,1382300.5,0.34677419,0.022531422,0,4590,1,667609.3
2017-07-31,sh.600783,1195441,0.036737235,0.022531422,0,4590,1,62655.02
2017-07-31,sh.600784,385224.58,0.016224189,0.022531422,0,4590,1,85765.623
2017-07-31,sh.600785,502029.6,0.057011231,0.022531422,0,4590,1,12718.995
2017-07-31,sh.600787,1891828.9,0.077906977,0.022531422,0,4590,1,183743.2
2017-07-31,sh.600789,486778.67,0.029868578,0.022531422,0,4590,1,95459.311
2017-07-31,sh.600790,710908.6,0.016200295,0.022531422,0,4590,1,40977.107
2017-07-31,sh.600791,492280.56,0.090156394,0.022531422,0,4590,1,381456.52
2017-07-31,sh.600792,513770.35,0.0096339114,0.022531422,1,4590,1,141523.7
2017-07-31,sh.600793,398771.1,-0.20728809,0.022531422,0,4590,1,35115.479
2017-07-31,sh.600794,484860.86,0.0125,0.022531422,0,4590,1,28892.587
2017-07-31,sh.600795,,0,0.022531422,0,4590,0,
2017-07-31,sh.600796,263726.88,0.044571429,0.022531422,0,4590,1,52289.751
2017-07-31,sh.600797,1157178.8,0.17614534,0.022531422,0,4590,1,196370.89
2017-07-31,sh.600798,625726.53,-0.044481054,0.022531422,0,4590,1,233863.84
2017-07-31,sh.600800,451729.3,0.10284168,0.022531422,0,4590,1,48744.163
2017-07-31,sh.600801,1919886.4,0.049141966,0.022531422,0,4590,1,763218.92
2017-07-31,sh.600802,394857.37,-0.046421663,0.022531422,0,4590,1,235352.2
2017-07-31,sh.600803,1425445.2,-0.033376402,0.022531422,0,4590,1,340609.13
2017-07-31,sh.600805,662846.81,-0.016688062,0.022531422,0,4590,1,69246.661
2017-07-31,sh.600807,788209.55,0.16386083,0.022531422,1,4590,1,117187.29
2017-07-31,sh.600808,3519211.3,0.15973742,0.022531422,0,4590,1,725067.22
2017-07-31,sh.600809,3535258.5,0.14009307,0.022531422,0,4590,1,997140.44
2017-07-31,sh.600810,424146.52,-0.10740355,0.022531422,0,4590,1,158152.88
2017-07-31,sh.600812,970328.81,0.0049983407,0.022531422,0,4590,1,58617.916
2017-07-31,sh.600814,819420.66,-0.085514834,0.022531422,0,4590,1,262774.97
2017-07-31,sh.600815,487156.75,-0.0039370079,0.022531422,1,4590,1,39214.311
2017-07-31,sh.600816,6558407.9,-0.1028492,0.022531422,0,4590,1,538042.18
2017-07-31,sh.600817,,0,0.022531422,1,4590,0,
2017-07-31,sh.600818,766974.71,-0.083822297,0.022531422,0,4590,1,142067.97
2017-07-31,sh.600819,675009.4,-0.022160665,0.022531422,0,4590,1,69488.442
2017-07-31,sh.600820,3002611.8,0.060732984,0.022531422,0,4590,1,129049.94
2017-07-31,sh.600821,396287.35,-0.028361345,0.022531422,0,4590,1,43534.498
2017-07-31,sh.600822,577808.44,0.1167382,0.022531422,0,4590,1,22397.641
2017-07-31,sh.600824,590255.16,0.034044715,0.022531422,0,4590,1,33045.272
2017-07-31,sh.600825,,0,0.022531422,0,4590,0,
2017-07-31,sh.600826,694059.78,0.085454545,0.022531422,0,4590,1,38762.446
2017-07-31,sh.600827,2690525.5,0.020313652,0.022531422,0,4590,1,194729.51
2017-07-31,sh.600828,1269543.2,-0.0054570259,0.022531422,0,4590,1,62194.306
2017-07-31,sh.600829,789228.38,-0.048493755,0.022531422,0,4590,1,46698.865
2017-07-31,sh.600830,439784.42,-0.0051652893,0.022531422,0,4590,1,59370.712
2017-07-31,sh.600831,601337.88,0.049295775,0.022531422,1,4590,1,86963.035
2017-07-31,sh.600833,387724.07,0.0063251315,0.022531422,1,4590,1,23721.049
2017-07-31,sh.600834,547557.05,0.0017436792,0.022531422,0,4590,1,17895.108
2017-07-31,sh.600835,2159002.7,-0.059213643,0.022531422,0,4590,1,109811.78
2017-07-31,sh.600838,488274.25,0.070137034,0.022531422,0,4590,1,82926.904
2017-07-31,sh.600839,1703394.1,-0.013550136,0.022531422,0,4590,1,239321.04
2017-07-31,sh.600841,1302634.8,-0.10113107,0.022531422,0,4590,1,213209.04
2017-07-31,sh.600843,771316.98,-0.0014224751,0.022531422,0,4590,1,86001.067
2017-07-31,sh.600844,702418.25,0.033285094,0.022531422,1,4590,1,12539.985
2017-07-31,sh.600845,1247715.9,0.059008161,0.022531422,1,4590,1,29295.718
2017-07-31,sh.600846,652251.02,0.24817658,0.022531422,0,4590,1,995985.99
2017-07-31,sh.600847,240201.36,0.016592214,0.022531422,1,4590,1,3906.49
2017-07-31,sh.600848,2552296,0.12417727,0.022531422,0,4590,1,319387.46
2017-07-31,sh.600850,859032.74,0.025477707,0.022531422,0,4590,1,29115.007
2017-07-31,sh.600851,1179294.4,0.075742068,0.022531422,0,4590,1,30221.691
2017-07-31,sh.600853,315642.9,0.037414966,0.022531422,0,4590,1,25485.547
2017-07-31,sh.600854,405697.12,-0.12932138,0.022531422,0,4590,1,528285.04
2017-07-31,sh.600855,656602.5,-0.018686869,0.022531422,1,4584,1,183576.57
2017-07-31,sh.600857,299467.09,-0.038951311,0.022531422,0,4590,1,21165.164
2017-07-31,sh.600858,450897.73,-0.024103494,0.022531422,1,4590,1,24844.385
2017-07-31,sh.600859,1254420.6,0.00061881188,0.022531422,0,4590,1,99795.337
2017-07-31,sh.600860,273878,0.13405239,0.022531422,1,4590,1,8246.857
2017-07-31,sh.600861,386185.23,0.014766202,0.022531422,0,4590,1,16633.324
2017-07-31,sh.600862,1472452.9,0.080416272,0.022531422,0,4590,1,145417.01
2017-07-31,sh.600863,1899132.6,-0.012232416,0.022531422,0,4590,1,104531.45
2017-07-31,sh.600864,1859709.1,0.061173375,0.022531422,0,4590,1,52937.869
2017-07-31,sh.600865,382636.4,0.028515241,0.022531422,0,4590,1,49021.812
2017-07-31,sh.600866,325278.31,0.13095238,0.022531422,0,4590,1,13930.363
2017-07-31,sh.600867,2924632.8,0.078179697,0.022531422,0,4590,1,51078.824
2017-07-31,sh.600868,907315.07,0.0041841004,0.022531422,0,4590,1,144127.45
2017-07-31,sh.600869,1555766.3,-0.018544936,0.022531422,0,4590,1,152744.37
2017-07-31,sh.600871,4553936.8,-0.0062111801,0.022531422,1,4590,1,142538.32
2017-07-31,sh.600872,1516797.2,0.13235294,0.022531422,0,4590,1,268952.17
2017-07-31,sh.600873,1927100.5,0.0016129032,0.022531422,0,4590,1,457254.73
2017-07-31,sh.600874,2483377.5,0.027586207,0.022531422,0,4590,1,799193.41
2017-07-31,sh.600875,2470103.7,0.012298959,0.022531422,0,4590,1,291391.34
2017-07-31,sh.600876,951867.74,0.45489762,0.022531422,0,4590,1,91705.7
2017-07-31,sh.600877,401372.71,0.090753425,0.022531422,1,4590,1,28330.185
2017-07-31,sh.600879,2281468.6,0.095351609,0.022531422,0,4590,1,539252.49
2017-07-31,sh.600880,688799.22,0.020634921,0.022531422,0,4590,1,51938.528
2017-07-31,sh.600881,1754413.3,-0.018518519,0.022531422,0,4590,1,159504.98
2017-07-31,sh.600882,385659.91,-0.013771186,0.022531422,1,4590,1,18543.752
2017-07-31,sh.600883,263474.21,0.029569892,0.022531422,0,4590,1,31692.098
2017-07-31,sh.600884,2501520.4,-0.036804309,0.022531422,0,4590,1,1720591.3
2017-07-31,sh.600885,2275778.5,-0.06171108,0.022531422,0,4590,1,174730.39
2017-07-31,sh.600886,5591683.2,-0.073269241,0.022531422,0,4590,1,273775.35
2017-07-31,sh.600887,12540977,0.13039263,0.022531422,0,4590,1,903716.38
2017-07-31,sh.600888,714389.74,-0.09218203,0.022531422,0,4590,1,411561.23
2017-07-31,sh.600889,339311.56,-0.061538462,0.022531422,0,4590,1,152128.55
2017-07-31,sh.600892,624362.03,0.058243728,0.022531422,0,4590,1,35898.724
2017-07-31,sh.600893,5647386.9,0.013457557,0.022531422,0,4590,1,246052.44
2017-07-31,sh.600894,1022476.9,-0.021026072,0.022531422,1,4590,1,53871.218
2017-07-31,sh.600895,2617285.3,0.021893491,0.022531422,0,4590,1,123587.39
2017-07-31,sh.600897,762095.79,0.060570535,0.022531422,0,4590,1,74008.131
2017-07-31,sh.600900,33462000,-0.015121631,0.022531422,0,4590,1,180751.23
2017-07-31,sh.600908,2008900.8,0.079116835,0.022531422,0,308,1,86597.471
2017-07-31,sh.600909,3490644,0.17116183,0.022531422,0,236,1,161900.73
2017-07-31,sh.600917,1419072,0.057017544,0.022531422,0,1027,1,14969.41
2017-07-31,sh.600919,10413094,-0.025498891,0.022531422,0,362,1,665747.68
2017-07-31,sh.600926,5441676.9,0.0067340067,0.022531422,0,276,1,146941.08
2017-07-31,sh.600936,1305071.5,0.029449424,0.022531422,0,349,1,23718.498
2017-07-31,sh.600939,1778210,0.025510204,0.022531422,0,159,1,119757.92
2017-07-31,sh.600958,10180910,0.035210075,0.022531422,0,860,1,1338286.4
2017-07-31,sh.600959,,0,0.022531422,0,824,0,
2017-07-31,sh.600960,708134.06,0.016107383,0.022531422,0,4590,1,20002.208
2017-07-31,sh.600961,525875.54,0.016048144,0.022531422,0,4590,1,105776.05
2017-07-31,sh.600962,347690.46,0.053544495,0.022531422,0,4590,1,53055.916
2017-07-31,sh.600963,1028731.6,0.17798913,0.022531422,0,4590,1,152663.17
2017-07-31,sh.600965,1065129.9,-0.037663336,0.022531422,0,4590,1,91658.77
2017-07-31,sh.600966,844885.59,-0.015822785,0.022531422,0,4590,1,590005.31
2017-07-31,sh.600967,2399277.2,-0.03028169,0.022531422,0,4590,1,844567.3
2017-07-31,sh.600969,380887.68,0.080499653,0.022531422,0,4590,1,49945.849
2017-07-31,sh.600970,1468313.9,0.011947431,0.022531422,0,4492,1,224382.03
2017-07-31,sh.600971,1192004.9,0.062080537,0.022531422,0,4590,1,1232140
2017-07-31,sh.600973,669717.66,0,0.022531422,0,4590,1,30203.17
2017-07-31,sh.600975,,0,0.022531422,0,4590,0,
2017-07-31,sh.600976,379354.74,0.058633239,0.022531422,0,4590,1,26320.112
2017-07-31,sh.600977,3418477,-0.01529219,0.022531422,0,355,1,306717.27
2017-07-31,sh.600979,548829.55,0.019035335,0.022531422,0,4590,1,49068.828
2017-07-31,sh.600980,299853.46,-0.03857868,0.022531422,0,4590,1,202960.23
2017-07-31,sh.600981,1610067,-0.019498607,0.022531422,0,4590,1,16988.105
2017-07-31,sh.600982,372718.07,0.0080160321,0.022531422,0,4590,1,26360.033
2017-07-31,sh.600983,744212.27,-0.054582904,0.022531422,0,4590,1,34028.676
2017-07-31,sh.600984,490308.44,-0.032467532,0.022531422,0,4590,1,219123.49
2017-07-31,sh.600985,370993.22,0,0.022531422,0,4590,1,19792.627
2017-07-31,sh.600986,1262241.5,-0.050343249,0.022531422,0,4590,1,88209.164
2017-07-31,sh.600987,880539.66,-0.048340548,0.022531422,0,4590,1,478513.94
2017-07-31,sh.600988,916450.11,0.13540856,0.022531422,1,4590,1,215874.4
2017-07-31,sh.600990,932471.23,-0.0095595766,0.022531422,0,4590,1,56375.305
2017-07-31,sh.600992,360282.3,-0.028571429,0.022531422,0,4590,1,12906.143
2017-07-31,sh.600993,891850.5,-0.02561624,0.022531422,0,4590,1,103422.04
2017-07-31,sh.600995,514415.88,0.078139535,0.022531422,0,4590,1,158653.04
2017-07-31,sh.600996,1158293.5,0.12871287,0.022531422,0,216,1,35079.323
2017-07-31,sh.600997,1127337.9,0.056338028,0.022531422,0,4590,1,308610.5
2017-07-31,sh.600998,3391316.8,0.039,0.022531422,0,2462,1,49300.344
2017-07-31,sh.600999,11998642,0.091010609,0.022531422,0,2812,1,504737.14
2017-07-31,sh.601000,2393163.5,0.036190476,0.022531422,0,2582,1,221649.59
2017-07-31,sh.601001,1102968.3,0.14719272,0.022531422,0,4053,1,658407.71
2017-07-31,sh.601002,760189.71,0.047966632,0.022531422,0,3836,1,184992.86
2017-07-31,sh.601003,1381345.5,0.39332096,0.022531422,0,3806,1,348763.32
2017-07-31,sh.601005,953744.85,0,0.022531422,1,3805,1,227452.89
2017-07-31,sh.601006,13008443,0.044571429,0.022531422,0,4016,1,350228.36
2017-07-31,sh.601007,327000,0.056880734,0.022531422,0,3766,1,24379.076
2017-07-31,sh.601008,656844.17,0.015455951,0.022531422,0,3748,1,81679.424
2017-07-31,sh.601009,,0.0087609512,0.022531422,0,3664,0,
2017-07-31,sh.601010,789096,0.014066832,0.022531422,0,2246,1,38064.844
2017-07-31,sh.601011,1422200,-0.05,0.022531422,0,2335,1,1662926.3
2017-07-31,sh.601012,4458820.1,-0.04252462,0.022531422,0,1936,1,976920.73
2017-07-31,sh.601015,856530,0.078175896,0.022531422,0,998,1,562859.95
2017-07-31,sh.601016,1496001.6,0.075,0.022531422,0,1035,1,71574.382
2017-07-31,sh.601018,8575523.9,-0.076804916,0.022531422,0,2497,1,1092598.4
2017-07-31,sh.601020,1289037.5,0.053082891,0.022531422,0,501,1,340566.73
2017-07-31,sh.601021,2508217.1,0.10181934,0.022531422,0,921,1,43464.66
2017-07-31,sh.601038,885293.3,-0.037861915,0.022531422,0,1817,1,162507.75
2017-07-31,sh.601058,837287.08,-0.032876712,0.022531422,0,2222,1,37208.182
2017-07-31,sh.601069,,0,0.022531422,0,920,0,
2017-07-31,sh.601088,,0,0.022531422,0,3582,0,
2017-07-31,sh.601098,3076548,-0.046701693,0.022531422,0,2467,1,107711.18
2017-07-31,sh.601099,2726526.5,0.08,0.022531422,0,3498,1,244123.35
2017-07-31,sh.601100,1255590,-0.024084295,0.022531422,0,2100,1,67091.076
2017-07-31,sh.601101,1485597.9,-0.15105008,0.022531422,0,2678,1,888569.23
2017-07-31,sh.601106,2490978,0.17322835,0.022531422,1,2728,1,70634.807
2017-07-31,sh.601107,1501507.5,-0.036659878,0.022531422,0,2925,1,37939.406
2017-07-31,sh.601111,12839937,0.048642534,0.022531422,0,3997,1,323292.46
2017-07-31,sh.601113,749745,0.12777778,0.022531422,0,2274,1,25328.917
2017-07-31,sh.601116,959532.56,0.011130137,0.022531422,0,2342,1,233221.57
2017-07-31,sh.601117,3852673,-0.052496799,0.022531422,0,2761,1,326559.31
2017-07-31,sh.601118,2464844.6,0.055821372,0.022531422,0,2394,1,275833.14
2017-07-31,sh.601126,710712.33,0.027459954,0.022531422,0,2400,1,29383.569
2017-07-31,sh.601127,1729665,0.028895769,0.022531422,0,410,1,55058.643
2017-07-31,sh.601128,2238287.1,0.1082423,0.022531422,0,294,1,46413.905
2017-07-31,sh.601137,764580.82,-0.035274815,0.022531422,0,2376,1,56291.75
2017-07-31,sh.601139,1893198.5,0.061988304,0.022531422,0,2772,1,25786.196
2017-07-31,sh.601155,4074305.5,-0.0049889135,0.022531422,0,602,1,156582.99
2017-07-31,sh.601158,3427200,-0.0098039216,0.022531422,0,2680,1,29104.108
2017-07-31,sh.601163,1941600,0.02183766,0.022531422,0,322,1,62575.443
2017-07-31,sh.601166,36894963,-0.0061936937,0.022531422,0,3828,1,1199140.6
2017-07-31,sh.601168,2275765,-0.05026178,0.022531422,0,3671,1,978486.33
2017-07-31,sh.601169,14233448,-0.020512821,0.022531422,0,3602,1,338934.26
2017-07-31,sh.601177,334850.22,0.032258065,0.022531422,0,2484,1,18848.201
2017-07-31,sh.601179,2911501.2,0.0088028169,0.022531422,0,2740,1,95879.241
2017-07-31,sh.601186,17748461,-0.046671767,0.022531422,0,3429,1,613135.03
2017-07-31,sh.601188,632937.59,0.0098811217,0.022531422,0,2688,1,15131.461
2017-07-31,sh.601198,4978119,0.061495845,0.022531422,0,885,1,176332.81
2017-07-31,sh.601199,611625.03,0.010703364,0.022531422,0,2327,1,21987.9
2017-07-31,sh.601200,1700156.2,0.054545455,0.022531422,0,117,1,152690.13
2017-07-31,sh.601208,449272.92,0.0083682008,0.022531422,0,2261,1,38652.57
2017-07-31,sh.601211,18203408,0.033030158,0.022531422,0,763,1,667581.1
2017-07-31,sh.601212,6582479.8,-0.031779661,0.022531422,0,165,1,1111433.4
2017-07-31,sh.601216,4505901.3,0.013144648,0.022531422,0,2350,1,693402.21
2017-07-31,sh.601218,427448.56,0.018561485,0.022531422,0,2275,1,18556.024
2017-07-31,sh.601222,1485365.3,-0.052256532,0.022531422,0,2183,1,357946.8
2017-07-31,sh.601225,8390000,0.021454112,0.022531422,0,1279,1,1307573.8
2017-07-31,sh.601226,710325,0.035772358,0.022531422,0,962,1,20805.146
2017-07-31,sh.601228,4242328.3,0.078832117,0.022531422,0,123,1,144181.64
2017-07-31,sh.601229,15416425,-0.042025316,0.022531422,0,256,1,194141.35
2017-07-31,sh.601231,3224718.7,0.024966262,0.022531422,0,1987,1,305476.88
2017-07-31,sh.601233,1882398.7,-0.0091623037,0.022531422,0,2265,1,771079.72
2017-07-31,sh.601238,17193706,-0.038563327,0.022531422,0,1949,1,186121.57
2017-07-31,sh.601288,1.2049862e+08,0.016172507,0.022531422,0,2572,1,593983.71
2017-07-31,sh.601311,1246294.8,0,0.022531422,0,2250,1,96378.832
2017-07-31,sh.601318,95093816,0.077085736,0.022531422,0,3804,1,3210189.2
2017-07-31,sh.601328,47528145,0.028125,0.022531422,0,3729,1,446774.72
2017-07-31,sh.601333,3520517.9,0.067214884,0.022531422,0,3871,1,187964.14
2017-07-31,sh.601336,17924915,0.077889185,0.022531422,0,2051,1,925941.36
2017-07-31,sh.601339,912000,-0.021381579,0.022531422,0,1874,1,22494.945
2017-07-31,sh.601360,,0,0.022531422,0,2022,0,
2017-07-31,sh.601366,1055834.1,0.062754686,0.022531422,0,109,1,48599.118
2017-07-31,sh.601368,694605.49,0.048728814,0.022531422,0,777,1,13355.341
2017-07-31,sh.601369,1107808.7,0.016272189,0.022531422,0,2650,1,28709.73
2017-07-31,sh.601375,3405801.7,0.13940092,0.022531422,0,208,1,184383.54
2017-07-31,sh.601377,5444394.1,0.07632095,0.022531422,0,2482,1,722704.85
2017-07-31,sh.601388,889150.6,0.16856492,0.022531422,0,1924,1,785238.03
2017-07-31,sh.601390,20240051,0.0042017746,0.022531422,0,3527,1,242340.57
2017-07-31,sh.601398,1.9637985e+08,0.070780399,0.022531422,0,3927,1,680532.27
2017-07-31,sh.601500,912283.45,0.042231076,0.022531422,0,314,1,33570.904
2017-07-31,sh.601515,1243216,0,0.022531422,0,1991,1,29872.141
2017-07-31,sh.601518,481640.4,0.0050377834,0.022531422,0,2688,1,19121.568
2017-07-31,sh.601519,803030.8,0.13861386,0.022531422,1,2373,1,31869.511
2017-07-31,sh.601555,3585000,0.062761506,0.022531422,0,2057,1,627518.62
2017-07-31,sh.601566,895859.32,0.007055805,0.022531422,0,2253,1,40133.519
2017-07-31,sh.601567,1466662.8,0.16247582,0.022531422,0,2237,1,39100.025
2017-07-31,sh.601579,617721.12,-0.034621578,0.022531422,0,1070,1,49828.147
2017-07-31,sh.601588,1956238.6,0.034423408,0.022531422,0,3940,1,62305.975
2017-07-31,sh.601595,876604.5,0.072006817,0.022531422,0,347,1,25550.023
2017-07-31,sh.601599,514983.4,0.017361111,0.022531422,0,2254,1,36006.569
2017-07-31,sh.601600,8912471.3,0.33946488,0.022531422,0,3737,1,2171228.4
2017-07-31,sh.601601,30964854,0.14104566,0.022531422,0,3505,1,771251.36
2017-07-31,sh.601607,6711520.7,-0.06650641,0.022531422,0,4590,1,216353.96
2017-07-31,sh.601608,2295552.8,-0.0056710775,0.022531422,0,1848,1,105002.82
2017-07-31,sh.601611,3000375,0.10936133,0.022531422,0,419,1,95747.336
2017-07-31,sh.601616,421944.33,0.039911308,0.022531422,0,2364,1,17471.425
2017-07-31,sh.601618,10651940,-0.013618677,0.022531422,0,2869,1,325189.28
2017-07-31,sh.601619,682349,2.7053824,0.022531422,0,10,1,509.086
2017-07-31,sh.601628,78010586,0.060507246,0.022531422,0,3855,1,700110.94
2017-07-31,sh.601633,11865450,-0.031538462,0.022531422,0,2132,1,205554.81
2017-07-31,sh.601636,1441543.2,-0.040968343,0.022531422,0,2177,1,392739.69
2017-07-31,sh.601666,1572535.9,0.081081081,0.022531422,0,3902,1,819206.41
2017-07-31,sh.601668,30870000,-0.029154519,0.022531422,0,2923,1,1765379.6
2017-07-31,sh.601669,12407517,0.009864365,0.022531422,0,2112,1,363397.02
2017-07-31,sh.601677,727853.73,-0.013399154,0.022531422,0,2141,1,128464.83
2017-07-31,sh.601678,,0.095465394,0.022531422,0,2714,0,
2017-07-31,sh.601688,14253910,0.18339671,0.022531422,0,2709,1,1099739.3
2017-07-31,sh.601689,2242394.7,-0.038286827,0.022531422,0,864,1,113898.9
2017-07-31,sh.601699,2898675.5,0.16718266,0.022531422,0,3962,1,1168813.8
2017-07-31,sh.601700,656141.33,0.13298791,0.022531422,0,2385,1,35723.539
2017-07-31,sh.601717,,0,0.022531422,0,2553,0,
2017-07-31,sh.601718,3961249.7,-0.018847007,0.022531422,0,2540,1,448687.95
2017-07-31,sh.601727,10368854,0.07253886,0.022531422,0,3157,1,178463.02
2017-07-31,sh.601766,28928455,0.0068895717,0.022531422,0,3268,1,467364.14
2017-07-31,sh.601777,992519.17,0.050632911,0.022531422,0,2439,1,39097.008
2017-07-31,sh.601788,7049894.3,0.041203401,0.022531422,0,2903,1,233689.99
2017-07-31,sh.601789,566126.4,-0.089655172,0.022531422,0,2175,1,261699.8
2017-07-31,sh.601798,364100.46,0.06134372,0.022531422,0,2230,1,18417.922
2017-07-31,sh.601799,1264238.7,-0.028833552,0.022531422,0,2364,1,31681.049
2017-07-31,sh.601800,26688313,-0.028484848,0.022531422,0,1967,1,390939.86
2017-07-31,sh.601801,2570052.5,-0.023219814,0.022531422,0,2750,1,154585.39
2017-07-31,sh.601808,5430071.7,-0.01142355,0.022531422,0,3584,1,103377.59
2017-07-31,sh.601811,1789069.4,0.015862069,0.022531422,0,356,1,25107.401
2017-07-31,sh.601818,19745257,-0.0070921986,0.022531422,0,2538,1,466889.08
2017-07-31,sh.601857,1.4879605e+08,-0.0024600246,0.022531422,0,3555,1,263810.43
2017-07-31,sh.601858,890893.5,0.2404614,0.022531422,0,193,1,27691.586
2017-07-31,sh.601866,4556418.8,0.035897436,0.022531422,0,3518,1,164470.57
2017-07-31,sh.601872,,0,0.022531422,0,3892,0,
2017-07-31,sh.601877,4224830.4,-0.021384929,0.022531422,0,2747,1,84315.553
2017-07-31,sh.601878,5446666.8,0.41003672,0.022531422,0,34,1,628401.02
2017-07-31,sh.601880,3855466.3,0.0033444816,0.022531422,0,2428,1,115528.74
2017-07-31,sh.601881,12114024,0.33221757,0.022531422,0,188,1,269815.89
2017-07-31,sh.601882,817974,0.045947671,0.022531422,0,265,1,14908.176
